video_id,video_title,comment_id,author,text,likes,timestamp,is_reply
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugw7NGLPU__QZRJsumN4AaABAg,@ShashiBala-z8f,Jy puranavidio hy,0,1770163200,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugw8Eyw23WF3yUXSrJ14AaABAg,@alexfernandes1306,All the stolen money???? Where is it?,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgwaWPXGsNix6__gFdN4AaABAg,@ManjuMarandi-d1e,G 20 greeting card ♦️♠️ hai maa beta dono ko kiyon nahi mante hai india ke log.,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgxkFCy8ptORyoRZ-9h4AaABAg,@NadeemInterior-pv3ug,Ab sari jindagi modi pm nhi bnega,1,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzYHx9dv7JbzNkX2vJ4AaABAg,@Sandeep..u11R,अबी 25 में किसान सबक़ और सिखाएगा,7,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgwuCY455BasMSXnwyp4AaABAg,@Adityamahto-ih7xc,😢,5,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgyrRs2agcMdu_OFYXp4AaABAg,@gaurishankar501,Old news,0,1759536000,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugw9FByJWuon8EBXGY14AaABAg,@SoniKumari-uv3ou,I love you modi ji❤❤❤❤❤,6,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzR2R6_cXDxz5RZqy94AaABAg,@Salman-nj1ri,😅😅😅😅😅😅😅😅😅😅,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugz4Zh0hT0mHKZAxLph4AaABAg,@Jaimatadi5g,👁️👁️,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugyf7IUUyFzOKD1_l194AaABAg,@abhay9634yadav,आजादी आजादी आजादी जय श्री राम जय श्री कृष्णा,2,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx-Mf1VNDhQMDPvFNl4AaABAg,@SundarAlimalik,😅😅😅😅,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgwTnb5bAKl8BvXwMS94AaABAg,@terangwangno7506,Purana news ko kyun dikhate rahte ho bakwas hai.,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgwFa1IYxckpiuzm2CZ4AaABAg,@bhaihakeemayurvedic,Modi ji ab kbhe pm na bane,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzuOJrI_38Aac4TAzt4AaABAg,@pippyshah3478,આ કઇ ચેનલ છે...????,0,1754265600,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugzzs5duzd7yE1Ac2_V4AaABAg,@AkhlakAhmed-d3m,Bangla or gadian.kab.sopenge,0,1762214400,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzNtgOQVX0Be9r1bjR4AaABAg,@DarbarNH,Feq vidiyo old vidiyo bandha kar,0,1754265600,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgwT502S3koo6EEjPdJ4AaABAg,@tokirmalek6733,Dhruv rathi long live,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgwzB_GOIEzF4Vcr2G54AaABAg,@maheshbhaipatel4660,गलत समाचार दिखा कर क्या दिखाना चाहते है।,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgxwA7gerRM0ZKsVfdR4AaABAg,@TaimoorBashir-x3o,Ye galiya ye chobara yaha aana na dubara modi kabhi bi ab PM bann ne ka sochna 😊,0,1748995200,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgyKOJo5g40F7Ehrumt4AaABAg,@SunilSingh-rn4wx,ऐसे समाचार मत दिखाओ,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgwCjDXQgn6l-OEzmvd4AaABAg,@tahseenilyas6734,Thanku modi jii,15,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgwCjDXQgn6l-OEzmvd4AaABAg.A4I_eq8NImdA4Iav7MaUBT,@tajammulhaque2303,Thank you for what,0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgwCjDXQgn6l-OEzmvd4AaABAg.A4I_eq8NImdA4JFETQMeSm,@tahseenilyas6734,Modi ji estifa ya resign Dene ki liye thanku,0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgwtMJYjkOtxHX8GJJ14AaABAg,@nikhilgawai1113,Dhruv rathee is the great man in this fight,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgywOX7Udgr_SSpcvgd4AaABAg,@RameshGoyal-c5x,झूठी न्यूज़ शर्म आनी चाहिए,0,1759536000,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzxAFgSW25-PhviFCR4AaABAg,@bhartsingh1393,😂😂😂😂😂😂😂,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugyuwoguv7zXAVCBznN4AaABAg,@mohammedsaleem7891,Ye be sharm ko itni sharm kaise agyi iski gairat kyu jaag gyi h,0,1748995200,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgxYet3P8G2ck85z5S94AaABAg,@R_P_Sah,Jab janta sarkar se woob Jaye to sarkar satta chhor de eesse koye Fark nhi perta hai Janta khud kmana khana janti Hain diye gye tukro ki perwah nhi kerte Hain  Ye sab sansad wall ka khel hai sasta mein khate aur nawtank drama kerte hain,0,1759536000,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugyqq8nqpk8lZwlG3VF4AaABAg,@Sumananalysis,इस्तीफा देगा तब न तीसरा टर्म का शपत लेंगे,38,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugyqq8nqpk8lZwlG3VF4AaABAg.A4IosAvkA6XA4Ixk75NkDT,@yuvraj_chadgal,Accha esa bi kuch hotha h??,0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugyqq8nqpk8lZwlG3VF4AaABAg.A4IosAvkA6XA4J0H-rQRF5,@yuvraj_chadgal,Resident579  so in this case what modi had said??,0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugzm4d5dhuDZMvrldW94AaABAg,@FirozRathod-g7c,Hamare pass bramosh misil operesindor yad karo yeh modi hai isrel ka frends hai,0,1775260800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugzje5uX-CzCyord0HF4AaABAg,@roopakrajput7966,Ab yogi baba banenge prime minister,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugxw8gE_ssUKl46RePB4AaABAg,@durgamadhabdash4402,Jhuta News.faila raha hay.,0,1759536000,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgwBLsq4kK7FxyfweI94AaABAg,@AmrutDash,India ghathabandan ap ni daba pesh kar sakte hai yah new mujh yakin hi nehi,0,1754265600,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugxk2p6dLDvp4aJD_xJ4AaABAg,@ShamsundarRatri,Kya karta logo ki dil me chhed ho raha tha ab dekhate hai kya garib janta ko kon pm samjhega modi is best,0,1759536000,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugxz9S8GitNedkl0uNx4AaABAg,@MohanChavan-c9h,This is sub zut like zute,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx6XSMdciLVSUFvvep4AaABAg,@mukeshkhanna5249,What a joke,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx10hLQikxT4HhA5EF4AaABAg,@Dk-gv1kf,Modi Maha dev avtar hai istifa nahi dena chai Hindu dhram khatre me hai,0,1756944000,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugwg-hy4mp16l5hiDaB4AaABAg,@suhanasheikh3490,😂😂😂😂,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgxTRDpdagCZWuKPDyN4AaABAg,@mahipaldendor4961,मोदी इस्तीफा,0,1764806400,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgyPjhsgFR13p4Ddnil4AaABAg,@laxmikantkamble1118,😂😂😂😂,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugy6-3sPCrxyv8Q8iYJ4AaABAg,@DoleshwerDoleshwerrathiya,"Harzana bhi dena hoga p m modi ji , 140 carod janta ko ,Hume maaf karna, audit kar liye hain hum , 🙏",0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgyU2X0vFbd3JLxYkGx4AaABAg,@techshows9905,ठाकुरो ने राजनीति ख़त्म कर दी भाजपा की,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgyU2X0vFbd3JLxYkGx4AaABAg.A4IvhtQAD0yA4KSHNU2RDt,@My_Dream_bhakti,Bhai Aisa nhi hai humare yaha jitne v thakur hai sabne bjp ko hi vote Diya baki jinka dimag kharab hai unko kuch kaha nhi ja sakta,0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzAZDI74F40ddURYU14AaABAg,@SunnySingh-xe3mr,Ranjna gasti kya kregi 😂😂,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgwGQTyMq_-MCckKuv14AaABAg,@hummaskey5511,Jmabhi ki latest news batao feko mat,0,1756944000,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgwOsWGGNx7woawgfcF4AaABAg,@mohammadislamuddin5671,Istifa toh dena hoga He has done 75 years completed.  New pm should become Nimala she is educated lady my vote is go for Nimala sitaraman.,0,1759536000,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgxnqvW8HoVh-O8I0OR4AaABAg,@KiritTailor-gc2qc,Feko nahi.oppodiyion has does not have unity,0,1759536000,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgyZ9jFsnt11x0lQAdV4AaABAg,@ShubhamPal-y2r,Yogiji ko pm banao,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgyR2CxEZowISqkqffF4AaABAg,@RajanKumar-i9c8w,"Election karane ki jaroorat bhi nhi, election ko 5-10 dal ke liye suspend rakhna hoga. Election ki abhi koi baat nhi krni hogi.",0,1759536000,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgyqEa9BOJ86_kefbjN4AaABAg,@ShantilalNagori,पुराना वीडियोप्रस्तुत कर अपना और पब्लिक का समय क्यों बर्बाद कर रहे हो।,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugxs97mm4zdaHREk0Yx4AaABAg,@ShkaSkAiuf,🤪🤪🤪🤪🤪❤️,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzoZtErA4YU2WUOzJB4AaABAg,@musicyogeshrathodmusic3464,🇳🇪,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgwMDfAGmMCfmf-OBXF4AaABAg,@ramaprasad9353,Itna bada dil nahin hai istifa denge .bidesh kaise ghumenge .photo session kaise hoga .,0,1748995200,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugysn0uq-XfV45ZMuLl4AaABAg,@ManjuMarandi-d1e,A jisu ale sanam Isai adibasi manawa ku dayawale Isor baba 😹💯💕💜🙌✋👏👏 sarhama police wale 15 Agust ko selute karte hai mother Teresa 💞 ❣️ world Salman Khan at India Bible College Ranchi Jharkhand Father misson india अ,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugwt-4hbDDbD-IoxOC94AaABAg,@RajeshSrivastava-h9g,Yah sab TRP per tutane ke liye,0,1777161600,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugw7vv7a89u9_zTbhRV4AaABAg,@pitambarsinghoyam7096,मेरा दिल अंतर आत्मा को शुकून मिला,3,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzXRGfJpFxBLpDfZW94AaABAg,@desivoice3870,मज़ा आ गया,5,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgxLOU1HbK9sWxv1tJF4AaABAg,@samirsamir-ts6ux,Bahut Khushi ki baat hai desh ke acche din ayenge,2,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg,@Karan_x_Editx,We lost our Gem!,39,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4IiN_rYgXM,@SAQIBGAMERJI,Its just formality brother,11,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4IjEXogWCn,@raja_chaurasia15,​ @SAQIBGAMERJI  to modiji fir se gaddi me aayenge kya bhai ?,5,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4IjtwuCG38,@SAQIBGAMERJI,@raja_chaurasia15  yes absolutely,7,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4IjwXW4Rar,@SAQIBGAMERJI,@raja_chaurasia15  its just end of previous term,4,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4Ik37TrN0D,@SAQIBGAMERJI,"Nda will submit another file to make govt on india beacuse they have majority 
And probably pm will take oth on 8 june",5,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4ImVy4i7hy,@raja_chaurasia15,@SAQIBGAMERJI  Thanks brother now I understood 😃,2,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4Io_VM_umA,@SAQIBGAMERJI,@raja_chaurasia15  ❤,1,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4Jn7dg_jF4,@UNFAIR-EX,​ @SAQIBGAMERJI bhai I Love you bhai jab maina suna ke ya stipha de raha hai tab mai Rona laga tha par ab ya sun kar accha laga Raha hai ke ya bs ak formality hai ❤❤❤,1,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4IlGCoXVdG,@RajanKumar-tg1wb,Yeh Sala Ho Kya Raha Hai Odisha Mein Pehli Baar Bjp Aya Aur Yeh Sunne Ko Mil Raha Hai 😭,2,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4IocBviTWG,@SAQIBGAMERJI,@RajanKumar-tg1wb  are bhai modi sir phir se ayenge,3,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4Iz_rh1SCJ,@DucuBhoi,"​ @RajanKumar-tg1wb  yeh to hona hi tha 25yr se BJD ne kuchh achha nahi Kiya Jo Western odisha main to puchho hi mat  
Finally 😮‍💨",0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4IuhZI9pGN,@Zyrenis-z2n,And we gain diamond 💎,2,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4JHUk9m2hH,@Karan_x_Editx,@Zyrenis-z2n  tujhse pucha nahi,0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4JQWOc6G4o,@Zyrenis-z2n,@Karan_x_Editx   i was not replying to you🗿 I was  just saying my opinion🗿,1,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4JVALuNhj1,@Karan_x_Editx,@Zyrenis-z2n  you're barking in my Reply btw*,0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4JWUnBk1GD,@Zyrenis-z2n,@Karan_x_Editx  🗿,1,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4Is9Snvzqz,@gambling-mk7755,😅😅😅,0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4qiSmekgfIdeCTVV4AaABAg.A4IbgAXTexvA4Jmz9F0l8I,@UNFAIR-EX,@SAQIBGAMERJI,0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgxC400aW81q0bCL14V4AaABAg,@IdreshKhan-w4l,हमारे को प्रधानमंत्री हमारा राहुल गांधी चाहिए,0,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzWTwVarNYxttzcdd94AaABAg,@bigfangamingff4109,Modi ji 2 cror nokri or 15 lakh to de jate 😢😢,52,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzWTwVarNYxttzcdd94AaABAg.A4Ia7exFHTcA4IzcRTt4vp,@darkblade6460,Modi ne kabhi nhi bola hai 15L dene ka lekin tere PAPPU ne bola tha.,2,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzWTwVarNYxttzcdd94AaABAg.A4Ia7exFHTcA4IckHxdNXY,@SanghmitraGautam-bw5eo,😂😂😂😂😂,1,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzWTwVarNYxttzcdd94AaABAg.A4Ia7exFHTcA4IhCERTHzE,@ShiningStar713-h8j,Rahul seedha road PaR redhi khulwayega 😵‍💫🤣🤣🤣,1,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzWTwVarNYxttzcdd94AaABAg.A4Ia7exFHTcA4IrDNXTmgo,@amanfaheem6138,😂😂,0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzWTwVarNYxttzcdd94AaABAg.A4Ia7exFHTcA4IsCjcvtXn,@gambling-mk7755,😅😅😅,0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzWTwVarNYxttzcdd94AaABAg.A4Ia7exFHTcA4Isaq85DAA,@Kiratkawu,😂😂😂😂😂😂,0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzWTwVarNYxttzcdd94AaABAg.A4Ia7exFHTcA4Iv4HOHusC,@ilma-yn6ws,😂sahi baat,0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzWTwVarNYxttzcdd94AaABAg.A4Ia7exFHTcA4Iw3ndKZGJ,@AJRideSutra,Kapde utarke tel lagake let jaa modi ji aa rahe dene k liye,0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzWTwVarNYxttzcdd94AaABAg.A4Ia7exFHTcA4JAJDuFwNq,@killerboy07x,😂😂😂😂,0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgzWTwVarNYxttzcdd94AaABAg.A4Ia7exFHTcA4LGyg-8WrZ,@joydeepdeb551,Raaste ke samne Tokri leke baitho mil Jayega.,0,1746316800,True
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx3PsvFpo1TwVVve5Z4AaABAg,@jainbharat6187,😢😢,2,1746316800,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgwU2H9EIDhd5cBjw8d4AaABAg,@local_gamin,मुर्मू को इस्तीफा मिला है मोदी को नहीं,0,1759536000,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,Ugx4QI31EaKci0pAYjB4AaABAg,@AbdulTaiyeb-s2e,काहे को फैकम फेक न्यूज़ लेट हो रे,0,1777507200,False
xhGwYrE0ezc,PM Modi Resignation: PM Modi ने दिया इस्तीफा | Lok Sabha Election Result 2024 | Oath Ceremony,UgyUtxPHytoG_E209Lp4AaABAg,@AshokSinghal-ed2rd,Pm. Modi. Ji. Ko. Istifa. Nahi. Dena. Chahiye,0,1756944000,False
